{'time': '2021-06-16 18:00:41.895777', 'symbol': 'BTC/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 38667.24, 'limit': 38898.61538853616, 'confidence': '12/28'}
{'time': '2021-06-16 19:00:48.123151', 'symbol': 'XLM/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 0.3225, 'limit': 0.3218670000000001, 'confidence': '10/28'}
{'time': '2021-06-16 19:45:36.954174', 'symbol': 'BCH/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 612.34, 'limit': 601.0950000000006, 'confidence': '16/28'}
{'time': '2021-06-16 20:30:40.697429', 'symbol': 'ETH/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 2440, 'limit': 2414.0454999999997, 'confidence': '14/28'}
{'time': '2021-06-16 21:00:40.794999', 'symbol': 'DOGE/USDT', 'interval': '4h', 'trigger': 'BUY', 'price': 0.31393, 'limit': 0.3254743933378863, 'confidence': '17/28'}
{'time': '2021-06-16 21:00:54.820974', 'symbol': 'XLM/USDT', 'interval': '2h', 'trigger': 'BUY', 'price': 0.32665, 'limit': 0.33146688604148317, 'confidence': '17/28'}
{'time': '2021-06-16 23:00:37.896410', 'symbol': 'ETH/USDT', 'interval': '2h', 'trigger': 'BUY', 'price': 2417.95, 'limit': 2471.005096396774, 'confidence': '17/28'}
{'time': '2021-06-17 01:00:48.429550', 'symbol': 'DOGE/USDT', 'interval': '2h', 'trigger': 'BUY', 'price': 0.31215, 'limit': 0.31810080990579775, 'confidence': '19/28'}
{'time': '2021-06-17 04:00:36.315022', 'symbol': 'XLM/USDT', 'interval': '1h', 'trigger': 'BUY', 'price': 0.32777, 'limit': 0.33212187420266326, 'confidence': '24/28'}
{'time': '2021-06-17 05:00:35.888955', 'symbol': 'DOT/USDT', 'interval': '12h', 'trigger': 'BUY', 'price': 23.649, 'limit': 23.782618251808653, 'confidence': '13/26'}
{'time': '2021-06-17 05:15:37.692953', 'symbol': 'BCH/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 611.48, 'limit': 610.5154999999999, 'confidence': '13/28'}
{'time': '2021-06-17 07:45:37.629766', 'symbol': 'XLM/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 0.32317, 'limit': 0.3253688249695875, 'confidence': '23/28'}
{'time': '2021-06-17 09:00:36.513349', 'symbol': 'ETH/USDT', 'interval': '8h', 'trigger': 'BUY', 'price': 2420.79, 'limit': 2549.640308739729, 'confidence': '14/28'}
{'time': '2021-06-17 09:00:51.260164', 'symbol': 'ADA/USDT', 'interval': '8h', 'trigger': 'BUY', 'price': 1.5031, 'limit': 1.6038176895320357, 'confidence': '17/28'}
{'time': '2021-06-17 09:01:07.770308', 'symbol': 'XLM/USDT', 'interval': '4h', 'trigger': 'BUY', 'price': 0.32355, 'limit': 0.33507995432334087, 'confidence': '21/28'}
{'time': '2021-06-17 09:01:24.892170', 'symbol': 'ADA/USDT', 'interval': '2h', 'trigger': 'BUY', 'price': 1.5026, 'limit': 1.5248165123967221, 'confidence': '17/28'}
{'time': '2021-06-17 13:00:36.591849', 'symbol': 'ADA/USDT', 'interval': '4h', 'trigger': 'BUY', 'price': 1.4613, 'limit': 1.5226146263574964, 'confidence': '18/28'}
{'time': '2021-06-17 17:00:51.754888', 'symbol': 'BTC/USDT', 'interval': '4h', 'trigger': 'SELL', 'price': 38028.26, 'limit': 37197.02566666667, 'confidence': '14/28'}
{'time': '2021-06-17 18:00:46.676109', 'symbol': 'BCH/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 593.06, 'limit': 600.5743188018133, 'confidence': '22/28'}
{'time': '2021-06-17 19:00:49.585900', 'symbol': 'BTC/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 37616.67, 'limit': 38238.332965644135, 'confidence': '18/28'}
{'time': '2021-06-18 00:45:36.135144', 'symbol': 'BCH/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 595.66, 'limit': 591.8548333333332, 'confidence': '12/28'}
{'time': '2021-06-18 01:15:35.846064', 'symbol': 'BTC/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 37827.1, 'limit': 37783.12149999999, 'confidence': '17/28'}
{'time': '2021-06-18 02:45:39.436484', 'symbol': 'BCH/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 590.26, 'limit': 592.6617248248879, 'confidence': '22/28'}
{'time': '2021-06-18 05:00:45.190051', 'symbol': 'ADA/USDT', 'interval': '4h', 'trigger': 'BUY', 'price': 1.4753, 'limit': 1.5184137579078856, 'confidence': '16/28'}
{'time': '2021-06-18 13:00:38.837489', 'symbol': 'BCH/USDT', 'interval': '4h', 'trigger': 'BUY', 'price': 546.93, 'limit': 601.2389218216748, 'confidence': '20/28'}
{'time': '2021-06-18 17:01:11.488229', 'symbol': 'BTC/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 35760.41, 'limit': 36501.68023335057, 'confidence': '18/28'}
{'time': '2021-06-18 20:15:36.959449', 'symbol': 'BCH/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 558.8, 'limit': 563.8931986814052, 'confidence': '22/28'}
{'time': '2021-06-18 20:45:36.717149', 'symbol': 'XLM/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 0.29164, 'limit': 0.29586202326411176, 'confidence': '20/28'}
{'time': '2021-06-18 22:30:40.136323', 'symbol': 'BCH/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 568.43, 'limit': 560.8085, 'confidence': '12/28'}
{'time': '2021-06-18 22:45:38.473183', 'symbol': 'XLM/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 0.29945, 'limit': 0.2944325, 'confidence': '12/28'}
{'time': '2021-06-19 01:00:44.010028', 'symbol': 'XLM/USDT', 'interval': '4h', 'trigger': 'BUY', 'price': 0.30154, 'limit': 0.32864775055806733, 'confidence': '17/28'}
{'time': '2021-06-19 04:45:39.053033', 'symbol': 'DOGE/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 0.29125, 'limit': 0.29198534304931667, 'confidence': '18/28'}
{'time': '2021-06-19 05:00:57.263689', 'symbol': 'BTC/USDT', 'interval': '30m', 'trigger': 'BUY', 'price': 35873.13, 'limit': 36274.44847076694, 'confidence': '18/28'}
{'time': '2021-06-19 09:00:40.134698', 'symbol': 'BTC/USDT', 'interval': '4h', 'trigger': 'BUY', 'price': 36137.33, 'limit': 37721.53958454309, 'confidence': '17/28'}
{'time': '2021-06-19 12:15:36.034456', 'symbol': 'BTC/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 35549.28, 'limit': 35767.2174672792, 'confidence': '20/28'}
{'time': '2021-06-19 14:00:38.591103', 'symbol': 'BTC/USDT', 'interval': '30m', 'trigger': 'SELL', 'price': 36110.66, 'limit': 35779.251500000035, 'confidence': '12/28'}
{'time': '2021-06-19 14:15:37.791126', 'symbol': 'MANA/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 0.6452, 'limit': 0.6447816666666665, 'confidence': '9/26'}
{'time': '2021-06-19 14:45:38.184862', 'symbol': 'DOGE/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 0.29004, 'limit': 0.2915766202362623, 'confidence': '19/28'}
{'time': '2021-06-19 17:00:57.291916', 'symbol': 'BTC/USDT', 'interval': '1h', 'trigger': 'BUY', 'price': 35508.76, 'limit': 36757.1439236921, 'confidence': '22/28'}
{'time': '2021-06-19 19:15:36.503877', 'symbol': 'ETH/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 2168.05, 'limit': 2214.395214599654, 'confidence': '16/28'}
{'time': '2021-06-19 23:00:37.423443', 'symbol': 'XLM/USDT', 'interval': '6h', 'trigger': 'BUY', 'price': 0.29461, 'limit': 0.33712929204519804, 'confidence': '20/28'}
{'time': '2021-06-20 01:00:42.522646', 'symbol': 'ETH/USDT', 'interval': '4h', 'trigger': 'BUY', 'price': 2206.76, 'limit': 2401.920241367963, 'confidence': '11/26'}
{'time': '2021-06-20 01:00:59.703655', 'symbol': 'BTC/USDT', 'interval': '2h', 'trigger': 'BUY', 'price': 35655.7, 'limit': 37908.265529155775, 'confidence': '17/28'}
{'time': '2021-06-20 01:30:40.920973', 'symbol': 'MANA/USDT', 'interval': '30m', 'trigger': 'BUY', 'price': 0.6264, 'limit': 0.6388667928147457, 'confidence': '20/26'}
{'time': '2021-06-20 03:00:35.657411', 'symbol': 'BCH/USDT', 'interval': '2h', 'trigger': 'BUY', 'price': 546.02, 'limit': 591.4350173820819, 'confidence': '21/28'}
{'time': '2021-06-20 03:00:53.522596', 'symbol': 'BCH/USDT', 'interval': '30m', 'trigger': 'BUY', 'price': 546.31, 'limit': 563.6304613500034, 'confidence': '21/28'}
{'time': '2021-06-20 21:15:37.057651', 'symbol': 'ADA/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 1.3555, 'limit': 1.4057720094612118, 'confidence': '17/28'}
{'time': '2021-06-21 13:45:35.150217', 'symbol': 'ETH/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 1952.01, 'limit': 1979.591806145943, 'confidence': '15/28'}
{'time': '2021-06-21 13:45:45.416924', 'symbol': 'BCH/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 489.54, 'limit': 491.636365402228, 'confidence': '17/28'}
{'time': '2021-06-21 14:00:43.167710', 'symbol': 'ADA/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 1.2736, 'limit': 1.2967759544190847, 'confidence': '13/28'}
{'time': '2021-06-21 14:00:53.982904', 'symbol': 'DOT/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 17.016, 'limit': 17.57628749574467, 'confidence': '18/28'}
{'time': '2021-06-22 02:30:35.982372', 'symbol': 'ETH/USDT', 'interval': '30m', 'trigger': 'BUY', 'price': 1871.33, 'limit': 1967.9585579028355, 'confidence': '16/28'}
{'time': '2021-06-23 00:30:40.122601', 'symbol': 'ADA/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 1.2777, 'limit': 1.205236666666668, 'confidence': '17/28'}
{'time': '2021-06-23 00:45:37.359615', 'symbol': 'DOT/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 16.355, 'limit': 15.582549999999992, 'confidence': '18/26'}
{'time': '2021-06-23 05:45:35.394618', 'symbol': 'BTC/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 34050, 'limit': 33668.755999999994, 'confidence': '17/28'}
{'time': '2021-06-23 07:00:46.061878', 'symbol': 'BTC/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 33918.96, 'limit': 33822.72683333333, 'confidence': '15/28'}
{'time': '2021-06-23 07:45:36.203938', 'symbol': 'MANA/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 0.4979, 'limit': 0.47972833333333426, 'confidence': '12/26'}
{'time': '2021-06-23 08:45:30.674711', 'symbol': 'BTC/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 33533.82, 'limit': 33998.54937437678, 'confidence': '14/28'}
{'time': '2021-06-23 09:01:02.696319', 'symbol': 'MANA/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 0.483, 'limit': 0.48454721353285524, 'confidence': '17/26'}
{'time': '2021-06-23 09:15:37.236745', 'symbol': 'BCH/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 467.9, 'limit': 472.87508111117046, 'confidence': '18/28'}
{'time': '2021-06-23 11:00:50.955356', 'symbol': 'DOGE/USDT', 'interval': '30m', 'trigger': 'SELL', 'price': 0.231, 'limit': 0.20627883333333358, 'confidence': '16/28'}
{'time': '2021-06-23 16:00:38.436354', 'symbol': 'BTC/USDT', 'interval': '30m', 'trigger': 'BUY', 'price': 33450.02, 'limit': 33503.243225815735, 'confidence': '12/28'}
{'time': '2021-06-23 16:30:38.921544', 'symbol': 'DOT/USDT', 'interval': '30m', 'trigger': 'BUY', 'price': 15.747, 'limit': 15.758713288396853, 'confidence': '13/26'}
{'time': '2021-06-23 17:00:36.471040', 'symbol': 'MANA/USDT', 'interval': '3d', 'trigger': 'BUY', 'price': 0.5013, 'limit': 1.0279298980047482, 'confidence': '14/26'}
{'time': '2021-06-23 22:15:37.839611', 'symbol': 'MANA/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 0.4893, 'limit': 0.48391000000000084, 'confidence': '15/26'}
{'time': '2021-06-23 22:30:42.090486', 'symbol': 'XLM/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 0.25361, 'limit': 0.25242483333333343, 'confidence': '14/28'}
{'time': '2021-06-24 03:45:34.858818', 'symbol': 'BCH/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 484.21, 'limit': 473.1898333333335, 'confidence': '13/28'}
{'time': '2021-06-24 05:00:57.331566', 'symbol': 'XLM/USDT', 'interval': '30m', 'trigger': 'SELL', 'price': 0.26454, 'limit': 0.25693016666666735, 'confidence': '15/28'}
{'time': '2021-06-24 08:00:43.888800', 'symbol': 'ADA/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 1.3547, 'limit': 1.310216666666666, 'confidence': '17/28'}
{'time': '2021-06-24 08:30:41.049304', 'symbol': 'DOGE/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 0.24555, 'limit': 0.23423033333333299, 'confidence': '19/28'}
{'time': '2021-06-24 11:30:36.412216', 'symbol': 'DOGE/USDT', 'interval': '30m', 'trigger': 'SELL', 'price': 0.24652, 'limit': 0.23374216666666714, 'confidence': '21/28'}
{'time': '2021-06-24 12:00:38.390041', 'symbol': 'BTC/USDT', 'interval': '30m', 'trigger': 'SELL', 'price': 34909.09, 'limit': 33512.912333333334, 'confidence': '21/28'}
{'time': '2021-06-24 13:30:37.455033', 'symbol': 'DOT/USDT', 'interval': '30m', 'trigger': 'SELL', 'price': 16.225, 'limit': 15.76031666666669, 'confidence': '14/26'}
{'time': '2021-06-24 14:45:35.207620', 'symbol': 'BCH/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 485.71, 'limit': 488.36328084403397, 'confidence': '16/28'}
{'time': '2021-06-24 16:45:34.894281', 'symbol': 'DOGE/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 0.26362, 'limit': 0.24642316666666655, 'confidence': '20/28'}
{'time': '2021-06-24 17:00:43.889566', 'symbol': 'ADA/USDT', 'interval': '12h', 'trigger': 'BUY', 'price': 1.3622, 'limit': 1.5417632669971506, 'confidence': '14/28'}
{'time': '2021-06-24 22:00:41.369998', 'symbol': 'ADA/USDT', 'interval': '30m', 'trigger': 'SELL', 'price': 1.3655, 'limit': 1.3378616666666674, 'confidence': '14/28'}
{'time': '2021-06-25 02:00:40.170848', 'symbol': 'DOT/USDT', 'interval': '30m', 'trigger': 'BUY', 'price': 15.624, 'limit': 15.979509978224254, 'confidence': '14/26'}
{'time': '2021-06-25 13:15:36.957886', 'symbol': 'ADA/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 1.2861, 'limit': 1.312288681149915, 'confidence': '13/28'}
{'time': '2021-06-25 17:15:37.145484', 'symbol': 'DOGE/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 0.2392, 'limit': 0.24755938832932334, 'confidence': '13/28'}
{'time': '2021-06-25 17:30:38.415375', 'symbol': 'DOGE/USDT', 'interval': '30m', 'trigger': 'BUY', 'price': 0.2434, 'limit': 0.2571579013868291, 'confidence': '11/28'}
{'time': '2021-06-25 17:30:48.808134', 'symbol': 'BTC/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 31856.23, 'limit': 32534.63422539174, 'confidence': '12/28'}
{'time': '2021-06-25 22:00:37.377223', 'symbol': 'ADA/USDT', 'interval': '1h', 'trigger': 'BUY', 'price': 1.2836, 'limit': 1.3107218142518349, 'confidence': '13/28'}
{'time': '2021-06-25 22:00:51.816078', 'symbol': 'ADA/USDT', 'interval': '30m', 'trigger': 'BUY', 'price': 1.2849, 'limit': 1.3106873941528103, 'confidence': '13/28'}
{'time': '2021-06-25 22:30:41.976775', 'symbol': 'DOGE/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 0.252, 'limit': 0.2443593333333334, 'confidence': '18/28'}
{'time': '2021-06-25 22:45:37.418711', 'symbol': 'DOT/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 14.777, 'limit': 14.764716666666656, 'confidence': '12/26'}
{'time': '2021-06-25 23:00:51.058981', 'symbol': 'ADA/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 1.2776, 'limit': 1.2698300000000002, 'confidence': '14/28'}
{'time': '2021-06-25 23:30:36.637281', 'symbol': 'DOT/USDT', 'interval': '30m', 'trigger': 'BUY', 'price': 14.854, 'limit': 15.197033118669282, 'confidence': '12/26'}
{'time': '2021-06-25 23:30:46.031243', 'symbol': 'BTC/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 32326.29, 'limit': 32014.777666666676, 'confidence': '16/28'}
{'time': '2021-06-26 07:00:41.587731', 'symbol': 'DOGE/USDT', 'interval': '1h', 'trigger': 'BUY', 'price': 0.23635, 'limit': 0.24908245977755644, 'confidence': '13/28'}
{'time': '2021-06-26 14:00:37.095413', 'symbol': 'ADA/USDT', 'interval': '1h', 'trigger': 'BUY', 'price': 1.2193, 'limit': 1.3043760760497214, 'confidence': '17/28'}
{'time': '2021-06-26 17:00:37.876278', 'symbol': 'ETH/USDT', 'interval': '1d', 'trigger': 'BUY', 'price': 1827.77, 'limit': 2791.3562539204545, 'confidence': '14/28'}
{'time': '2021-06-26 20:30:39.005248', 'symbol': 'DOGE/USDT', 'interval': '30m', 'trigger': 'SELL', 'price': 0.24912, 'limit': 0.24194616666666668, 'confidence': '17/28'}
{'time': '2021-06-26 20:45:36.082592', 'symbol': 'BCH/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 466.4, 'limit': 448.88183333333376, 'confidence': '18/28'}
{'time': '2021-06-27 06:45:34.815799', 'symbol': 'BTC/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 33148.01, 'limit': 32889.40083333333, 'confidence': '20/28'}
{'time': '2021-06-27 08:15:35.646343', 'symbol': 'ETH/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 1835.46, 'limit': 1854.8502308088875, 'confidence': '18/28'}
{'time': '2021-06-27 09:00:47.253216', 'symbol': 'DOT/USDT', 'interval': '2h', 'trigger': 'BUY', 'price': 14.369, 'limit': 15.298135047311309, 'confidence': '13/26'}
{'time': '2021-06-27 11:00:39.466363', 'symbol': 'BTC/USDT', 'interval': '2h', 'trigger': 'BUY', 'price': 32988.27, 'limit': 33176.059627952345, 'confidence': '16/28'}
{'time': '2021-06-27 11:00:51.255829', 'symbol': 'XLM/USDT', 'interval': '2h', 'trigger': 'BUY', 'price': 0.24245, 'limit': 0.25162870582325636, 'confidence': '21/28'}
{'time': '2021-06-27 11:01:00.367614', 'symbol': 'MANA/USDT', 'interval': '2h', 'trigger': 'BUY', 'price': 0.4628, 'limit': 0.48401506619089324, 'confidence': '18/28'}
{'time': '2021-06-27 11:01:13.787321', 'symbol': 'DOT/USDT', 'interval': '1h', 'trigger': 'BUY', 'price': 14.199, 'limit': 14.599149857291128, 'confidence': '19/28'}
{'time': '2021-06-27 13:00:39.738157', 'symbol': 'ADA/USDT', 'interval': '2h', 'trigger': 'BUY', 'price': 1.2682, 'limit': 1.2799646963332465, 'confidence': '13/28'}
{'time': '2021-06-27 13:01:00.895024', 'symbol': 'ETH/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 1822.91, 'limit': 1842.2126367008298, 'confidence': '16/28'}
{'time': '2021-06-27 13:30:39.869646', 'symbol': 'BCH/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 451.43, 'limit': 456.76189795285416, 'confidence': '17/28'}
{'time': '2021-06-27 14:30:34.112712', 'symbol': 'ETH/USDT', 'interval': '30m', 'trigger': 'BUY', 'price': 1820, 'limit': 1828.2554212547727, 'confidence': '15/28'}
{'time': '2021-06-27 15:00:42.725096', 'symbol': 'BCH/USDT', 'interval': '30m', 'trigger': 'BUY', 'price': 454.92, 'limit': 455.1223585455484, 'confidence': '15/28'}
{'time': '2021-06-27 15:00:55.648220', 'symbol': 'BTC/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 32838.51, 'limit': 32979.0029394537, 'confidence': '12/28'}
{'time': '2021-06-27 20:00:37.553696', 'symbol': 'DOT/USDT', 'interval': '1h', 'trigger': 'SELL', 'price': 14.903, 'limit': 14.481733333333318, 'confidence': '13/26'}
{'time': '2021-06-27 21:00:47.549707', 'symbol': 'DOGE/USDT', 'interval': '1h', 'trigger': 'SELL', 'price': 0.25531, 'limit': 0.24441499999999997, 'confidence': '16/28'}
{'time': '2021-06-27 22:00:34.666217', 'symbol': 'ETH/USDT', 'interval': '1h', 'trigger': 'SELL', 'price': 1972.47, 'limit': 1836.2225, 'confidence': '14/28'}
{'time': '2021-06-27 22:00:45.842519', 'symbol': 'ADA/USDT', 'interval': '1h', 'trigger': 'SELL', 'price': 1.3092, 'limit': 1.2661266666666662, 'confidence': '14/28'}
{'time': '2021-06-28 04:00:44.746572', 'symbol': 'BCH/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 477.3, 'limit': 474.31816666666674, 'confidence': '13/28'}
{'time': '2021-06-28 07:00:34.836332', 'symbol': 'BTC/USDT', 'interval': '2h', 'trigger': 'SELL', 'price': 34276.46, 'limit': 33145.74216666671, 'confidence': '16/28'}
{'time': '2021-06-28 07:15:35.322236', 'symbol': 'BCH/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 476.1, 'limit': 478.3747649456812, 'confidence': '16/28'}
{'time': '2021-06-28 12:00:38.499579', 'symbol': 'DOGE/USDT', 'interval': '1h', 'trigger': 'SELL', 'price': 0.25481, 'limit': 0.24757950000000012, 'confidence': '15/28'}
{'time': '2021-06-28 13:30:36.759121', 'symbol': 'XLM/USDT', 'interval': '30m', 'trigger': 'SELL', 'price': 0.26177, 'limit': 0.2556275000000005, 'confidence': '10/28'}
{'time': '2021-06-29 04:00:39.378720', 'symbol': 'ETH/USDT', 'interval': '30m', 'trigger': 'SELL', 'price': 2172.92, 'limit': 2084.7301666666654, 'confidence': '18/28'}
{'time': '2021-06-29 13:00:46.878235', 'symbol': 'ETH/USDT', 'interval': '30m', 'trigger': 'SELL', 'price': 2222.79, 'limit': 2143.833333333333, 'confidence': '20/28'}
{'time': '2021-06-29 13:15:36.251192', 'symbol': 'ETH/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 2226.8, 'limit': 2185.506166666667, 'confidence': '20/28'}
{'time': '2021-06-29 14:00:41.620137', 'symbol': 'BTC/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 36180.97, 'limit': 35816.014500000005, 'confidence': '19/28'}
{'time': '2021-06-29 15:15:33.640983', 'symbol': 'BCH/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 524.02, 'limit': 534.3721332448811, 'confidence': '16/28'}
{'time': '2021-06-29 17:01:09.016799', 'symbol': 'MANA/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 0.5502, 'limit': 0.5516539529129253, 'confidence': '16/26'}
{'time': '2021-06-29 17:30:42.162390', 'symbol': 'MANA/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 0.5554, 'limit': 0.5516699999999997, 'confidence': '17/26'}
{'time': '2021-06-29 18:00:44.311941', 'symbol': 'MANA/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 0.5525, 'limit': 0.5532057304592056, 'confidence': '15/26'}
{'time': '2021-06-29 19:30:38.510910', 'symbol': 'ETH/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 2163.42, 'limit': 2199.5940968729115, 'confidence': '13/28'}
{'time': '2021-06-30 02:00:32.627412', 'symbol': 'ETH/USDT', 'interval': '1h', 'trigger': 'SELL', 'price': 2119.84, 'limit': 2102.2688333333326, 'confidence': '17/28'}
{'time': '2021-06-30 03:45:36.063322', 'symbol': 'BCH/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 510.4, 'limit': 519.8104301392348, 'confidence': '18/28'}
{'time': '2021-06-30 05:45:36.015558', 'symbol': 'XLM/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 0.27183, 'limit': 0.27576927494450376, 'confidence': '19/28'}
{'time': '2021-06-30 07:00:35.509471', 'symbol': 'ADA/USDT', 'interval': '2h', 'trigger': 'SELL', 'price': 1.3261, 'limit': 1.3057599999999998, 'confidence': '16/28'}
{'time': '2021-06-30 07:30:32.976029', 'symbol': 'BTC/USDT', 'interval': '30m', 'trigger': 'BUY', 'price': 34629.2, 'limit': 35550.52276650095, 'confidence': '15/28'}
{'time': '2021-06-30 11:15:34.017627', 'symbol': 'BTC/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 34613.34, 'limit': 34741.97719087865, 'confidence': '9/28'}
{'time': '2021-06-30 11:45:33.359326', 'symbol': 'BTC/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 34839.63, 'limit': 34723.16866666664, 'confidence': '20/28'}
{'time': '2021-06-30 11:45:46.321968', 'symbol': 'DOT/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 15.733, 'limit': 15.591283333333326, 'confidence': '14/28'}
{'time': '2021-06-30 12:00:42.092074', 'symbol': 'ADA/USDT', 'interval': '30m', 'trigger': 'SELL', 'price': 1.3612, 'limit': 1.3555233333333332, 'confidence': '20/28'}
{'time': '2021-06-30 15:30:38.175360', 'symbol': 'XLM/USDT', 'interval': '30m', 'trigger': 'SELL', 'price': 0.28024, 'limit': 0.2769300000000003, 'confidence': '14/28'}
{'time': '2021-06-30 17:01:11.571996', 'symbol': 'ADA/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 1.3829, 'limit': 1.3428283333333344, 'confidence': '20/28'}
{'time': '2021-06-30 17:30:34.930689', 'symbol': 'BCH/USDT', 'interval': '30m', 'trigger': 'SELL', 'price': 520.09, 'limit': 517.6868333333334, 'confidence': '17/28'}
{'time': '2021-06-30 20:00:32.777463', 'symbol': 'ETH/USDT', 'interval': '1h', 'trigger': 'SELL', 'price': 2203, 'limit': 2161.8096666666656, 'confidence': '17/28'}
{'time': '2021-06-30 23:00:52.715976', 'symbol': 'BTC/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 34354.86, 'limit': 34590.7482657586, 'confidence': '12/28'}
{'time': '2021-07-01 01:00:44.218894', 'symbol': 'DOGE/USDT', 'interval': '2h', 'trigger': 'BUY', 'price': 0.23878, 'limit': 0.2526242904822157, 'confidence': '13/28'}
{'time': '2021-07-01 02:00:41.142178', 'symbol': 'ADA/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 1.3187, 'limit': 1.3567729781775901, 'confidence': '15/28'}
{'time': '2021-07-01 04:30:31.477957', 'symbol': 'ETH/USDT', 'interval': '30m', 'trigger': 'BUY', 'price': 2133.4, 'limit': 2172.9387055459165, 'confidence': '13/28'}
{'time': '2021-07-01 09:00:39.801077', 'symbol': 'BTC/USDT', 'interval': '2h', 'trigger': 'BUY', 'price': 33405.45, 'limit': 34275.25623217989, 'confidence': '15/28'}
{'time': '2021-07-01 11:30:35.642289', 'symbol': 'ETH/USDT', 'interval': '30m', 'trigger': 'BUY', 'price': 2120.3, 'limit': 2166.70350728474, 'confidence': '11/28'}
{'time': '2021-07-01 13:45:33.134078', 'symbol': 'BCH/USDT', 'interval': '15m', 'trigger': 'BUY', 'price': 493.17, 'limit': 494.50415773733175, 'confidence': '17/28'}
{'time': '2021-07-01 14:30:36.365631', 'symbol': 'BCH/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 496.79, 'limit': 493.5421666666665, 'confidence': '15/28'}
{'time': '2021-07-01 15:15:35.602137', 'symbol': 'ETH/USDT', 'interval': '15m', 'trigger': 'SELL', 'price': 2130.16, 'limit': 2116.865333333334, 'confidence': '19/28'}
